Iceland Spar
Calcite Clear, Calcite Optical
Iodocrase
Vesuvianite
Iolite
Water Sapphire
Imperial Gold Aura Quartz
Tangerine Aura Quartz
Indicolite
Tourmaline Blue
Infinite Stone
Serpentine
Jade African
Jade Transvaal
Jade Blue
Dianite
Jade Green
Bowenite, New Zealand Greenstone
Jade Lemurian
Healers Gold
Jade New
Serpentine
Jade Transvaal
Jade African
Jade White
Serpentine White
Jasper Black Net
Jasper Picasso
Jasper Blood
Bloodstone
Jasper Brecciated
Youngite
Jasper Bumble Bee
Jasper Fumaric
Jasper Dalmatian
Dalmatian Stone
Jasper Fumaric
Jasper Bumble Bee
Jasper Leopard Skin
Jasper Orbicular
Jasper Ocean
Jasper Orbicular
Jasper Orbicular
Jasper Leopard Skin, Jasper Ocean
Jasper Picasso
Jasper Black Net
Jasper Picture
Kalahari Picture Stone
Jet
Black Amber, Anthracite
Kalahari Picture Stone
Jasper Picture
Klinoptiloth
Clinoptilolite
Kunzite
Pink Spodumene
Kunzite Green
Hiddenite, Spodumene
Labradorite
Spectrolite
Labradorite Black
Hypersthene
Larimar
Pectolite Blue
Lead Spar
Cerussite
Lepidolite
Mica Muscovite Pink/Purple
Lizardite
Serpentine Chrysotile
Llanite
Llanite Granite, Que Sera, Vulcanite
Lodestone
Magnetite, Magnetic Magnetite
Luvite
Sugilite
Mariposite
Mica Muscovite Green (in Quartz)
Master Shamanite
Calcite Black
Magnetite
Lodestone, Magnetite Magnetic
Melody Stone
Super Seven, Sacred Seven
Merlinite
Opal Dendritic, Agate Dendritic
Merlinite Black
Psilomene
Mica Muscovite Green
Mariposite, Fuschite
Mica Muscovite Pink/Purple
Lepidolite
Moonstone
Adularia
Morganite
Pink Beryl, Pink Emerald
Mtorolite
Chrome Chalcedony
Mystery Stone
Northosite
N

New Zealand Greenstone
Jade Green
Northosite
Anorthosite, Mystery Stone
O

Opal Banded
Mother of Pearl (Opal)
Opal Blue
Girasol
Opal Dendritic
Merlinite
Olivine (Green)
Peridot
Olivine (Yellow/Green)
Chrysolite
Peacock Ore
Chalcopyrite (Acid Treated), sometimes Bornite
Pectolite Blue
Larimar
Peridot
Olivine (Green)
Petrified Wood
Fossil Wood
Pietersite
Tempest Stone
Prasiolite
Green Amethyst
Psilomene
Black Merlinite
Preselli Bluestone
Stonehenge Bluestone
Pyrite
Fools Gold
Quartz Amphibole
Quartz Angel Phantom
Quartz Angel Phantom
Quartz Amphibole
Quartz Angel Aura
Quartz Opal Aura
Quartz Aurora
Quartz Rainbow, Quartz Titanium Aura, Anandalite
Quartz Black
Quartz Morion
Quartz Brandenberg
Quartz Brandberg
Quartz Cactus
Quartz Spirit
Quartz Candle
Quartz Celestial, Female Quartz
Quartz Celestial
Candle Quartz, Female Quartz
Quartz Champagne Aura
Quartz Smokey Aura
Quartz Clear
Rock Crystal
Quartz Elestial
Quartz Jacare
Quartz Female
Quartz Celestial, Quartz Candle
Quartz Flame Aura
Quartz Titanuim Aura
Quartz Harlequin
Lepidochrosite in Quartz
Quartz Hollandite
Quartz Star
Quartz Ice
Quartz Nirvana
Quartz Imperial Gold Aura
Quartz Tangerine Aura
Quartz Indigo Aura
Quartz Titanium Aura, Quartz Flame Aura
Quartz Jacare
Quartz Elestial
Quartz Lemon/Yellow
Citrine Natural (Light Yellow)
Quartz Magdelene
Quartz Witches Finger
Quartz Morion
Quartz Black, Quartz Smokey (Dark)
Quartz Nirvana
Quartz Ice
Quartz Opal Aura
Quartz Angel Aura Quartz
Quartz Rainbow
Quartz Aurora, Anandalite
Quartz Rutilated
Quartz Angel Hair or Venus Hair
Quartz Shamanic Dream
Shamanic Dream Stone
Quartz Smokey (Dark)
Quartz Morion
Quartz Smokey Aura
Quartz Champagne Aura
Quartz Spirit
Quartz Cactus
Quartz Star
Quartz Hollandite
Quartz Tangerine Aura
Quartz Imperial Gold Aura
Quartz Tanzan Aura
Quartz Tanzine Aura
Quartz Titanium Aura
Quartz Indigo Aura, Flame Aura, Quartz Aurora
Que Sera
Llanite, Llanite Granite, Vulcanite
Rainbow Quartz
Anandalite, Aurora Quartz
Rhodochrosite
Raspberry Spar
Rock Crystal
Quartz Clear
Rosinca
Rhodochrosite Banded or Stalactitic
Rubellite
Tourmaline Red and Dark Pink
Ruby
Corundum Red
Ruby and Zoisite
Anyolite
Sapphire
Corundum Blue
Sard
Chalcedony Brown, Red/Brown
Sardonyx
Agate (Parallel Banded)
Sardonyx Red/Orange
Carnelian Onyx
Satin Spar
Selenite
Schorl
Tourmaline Black
Selenite
Satin Spar, Gypsum White, Translucent
Seraphinite
Clinochlore
Serpentine
New Jade
Infinite Stone
Lizard stone
